Port Number,Parameter Number,Parameter Name,Parameter Value,Parameter Value Enum,Parameter Max Value,Parameter Min Value,Parameter Default Value,Parameter Unit,Parameter Writable,Value Does Not Default
5,42,Reserved,0,,0,0,0,    ,False,False
5,43,Reserved,0,,0,0,0,    ,False,False
5,44,Reserved,0,,0,0,0,    ,False,False
5,45,FB1 IncAndSC PPR,1024,,100000,1,1024,PPR ,True,False
5,46,FB1 Inc Cfg,0004,Single Ended,001F,0000,0004,    ,True,False
5,47,FB1 Inc Sts,0000,Z Chan Enbl ,00FF,0000,0000,    ,False,False
5,48,Reserved,0,,0,0,0,    ,False,False
5,49,Reserved,0,,0,0,0,    ,False,False
5,50,FB1 SSI Cfg,00000014,,0000001F,00000000,00000014,    ,True,False
5,51,FB1 SSI Resol,13,,32,8,13,Bits,True,False
5,52,FB1 SSI Turns,12,,16,0,12,Bits,True,False
5,53,Reserved,0,,0,0,0,    ,False,False
5,54,Reserved,0,,0,0,0,    ,False,False
5,55,FB1 Lin CPR,0,,4294967295,0,0,    ,True,False
5,56,FB1 Lin Upd Rate,2,1.5 ms      ,3,0,2,    ,True,False
5,57,FB1 LinStahl Sts,00000000,Optics Alarm,00007FFF,00000000,00000000,    ,False,False
5,58,Reserved,0,,0,0,0,    ,False,False
5,59,Reserved,0,,0,0,0,    ,False,False
5,60,Reserved,0,,0,0,0,    ,False,False
5,61,Reserved,0,,0,0,0,    ,False,False
5,62,Reserved,0,,0,0,0,    ,False,False
5,63,Reserved,0,,0,0,0,    ,False,False
5,64,Reserved,0,,0,0,0,    ,False,False
5,65,Reserved,0,,0,0,0,    ,False,False
5,66,Reserved,0,,0,0,0,    ,False,False
5,67,Reserved,0,,0,0,0,    ,False,False
5,68,Reserved,0,,0,0,0,    ,False,False
5,69,Reserved,0,,0,0,0,    ,False,False
5,70,Reserved,0,,0,0,0,    ,False,False
5,71,Reserved,0,,0,0,0,    ,False,False
5,72,Reserved,0,,0,0,0,    ,False,False
5,73,Reserved,0,,0,0,0,    ,False,False
5,74,Reserved,0,,0,0,0,    ,False,False
5,75,Reserved,0,,0,0,0,    ,False,False
5,76,Reserved,0,,0,0,0,    ,False,False
5,77,Reserved,0,,0,0,0,    ,False,False
5,78,Reserved,0,,0,0,0,    ,False,False
5,79,Reserved,0,,0,0,0,    ,False,False
5,80,Enc Out Sel,0,None        ,4,0,0,    ,True,False
5,81,Enc Out Mode,0,A Quad B    ,1,0,0,    ,True,False
5,82,Enc Out FD PPR,1,1024 PPR    ,3,0,1,    ,True,False
5,83,Enc Out Z Offset,0,,100000,0,0,PPR ,True,False
5,84,Enc Out Z PPR,0,1 Z-Pulse   ,5,0,0,    ,True,False
5,85,Reserved,0,,0,0,0,    ,False,False
5,86,Reserved,0,,0,0,0,    ,False,False
5,87,Reserved,0,,0,0,0,    ,False,False
5,88,Reserved,0,,0,0,0,    ,False,False
5,89,Reserved,0,,0,0,0,    ,False,False
5,90,Rgsn Arm,00000000,Arm Latch1  ,000003FF,00000000,00000000,    ,True,False
5,91,Rgsn In 0 Filter,0,0 ns        ,15,0,0,    ,True,False
5,92,Rgsn In 1 Filter,0,0 ns        ,15,0,0,    ,True,False
5,93,Rgsn HmIn Filter,0,0 ns        ,15,0,0,    ,True,False
5,94,Rgsn Sts,00000000,Latch1 Armed,FFFFFFFF,00000000,00000000,    ,False,False
5,95,Reserved,0,,0,0,0,    ,False,False
5,96,Reserved,0,,0,0,0,    ,False,False
5,97,Reserved,0,,0,0,0,    ,False,False
5,98,Reserved,0,,0,0,0,    ,False,False
5,99,Reserved,0,,0,0,0,    ,False,False
5,100,Rgsn Latch1 Cfg,00000000,Channel Sel ,00007FFF,00000000,00000000,    ,True,False
5,101,Rgsn Latch1 Psn,0,,2147483647,-2147483648,0,    ,False,False
5,102,Rgsn Latch1 Time,0,,4294967295,0,0,Cnt ,False,False
5,103,Rgsn Latch2 Cfg,00000000,Channel Sel ,00007FFF,00000000,00000000,    ,True,False
5,104,Rgsn Latch2 Psn,0,,2147483647,-2147483648,0,    ,False,False
5,105,Rgsn Latch2 Time,0,,4294967295,0,0,Cnt ,False,False
5,106,Rgsn Latch3 Cfg,00000000,Channel Sel ,00007FFF,00000000,00000000,    ,True,False
5,107,Rgsn Latch3 Psn,0,,2147483647,-2147483648,0,    ,False,False
5,108,Rgsn Latch3 Time,0,,4294967295,0,0,Cnt ,False,False
5,109,Rgsn Latch4 Cfg,00000000,Channel Sel ,00007FFF,00000000,00000000,    ,True,False
5,110,Rgsn Latch4 Psn,0,,2147483647,-2147483648,0,    ,False,False
5,111,Rgsn Latch4 Time,0,,4294967295,0,0,Cnt ,False,False
5,112,Rgsn Latch5 Cfg,00000000,Channel Sel ,00007FFF,00000000,00000000,    ,True,False
5,113,Rgsn Latch5 Psn,0,,2147483647,-2147483648,0,    ,False,False
5,114,Rgsn Latch5 Time,0,,4294967295,0,0,Cnt ,False,False
5,115,Rgsn Latch6 Cfg,00000000,Channel Sel ,00007FFF,00000000,00000000,    ,True,False
5,116,Rgsn Latch6 Psn,0,,2147483647,-2147483648,0,    ,False,False
5,117,Rgsn Latch6 Time,0,,4294967295,0,0,Cnt ,False,False
5,118,Rgsn Latch7 Cfg,00000000,Channel Sel ,00007FFF,00000000,00000000,    ,True,False
5,119,Rgsn Latch7 Psn,0,,2147483647,-2147483648,0,    ,False,False
5,120,Rgsn Latch7 Time,0,,4294967295,0,0,Cnt ,False,False
5,121,Rgsn Latch8 Cfg,00000000,Channel Sel ,00007FFF,00000000,00000000,    ,True,False
5,122,Rgsn Latch8 Psn,0,,2147483647,-2147483648,0,    ,False,False
5,123,Rgsn Latch8 Time,0,,4294967295,0,0,Cnt ,False,False
5,124,Rgsn Latch9 Cfg,00000000,Channel Sel ,00007FFF,00000000,00000000,    ,True,False
5,125,Rgsn Latch9 Psn,0,,2147483647,-2147483648,0,    ,False,False
5,126,Rgsn Latch9 Time,0,,4294967295,0,0,Cnt ,False,False
5,127,RgsnLatch10 Cfg,00000000,Channel Sel ,00007FFF,00000000,00000000,    ,True,False
5,128,RgsnLatch10 Psn,0,,2147483647,-2147483648,0,    ,False,False
5,129,RgsnLatch10 Time,0,,4294967295,0,0,Cnt ,False,False
7,1,Dig In Sts,0000,Input 0     ,003F,0000,0000,    ,False,False
7,2,Dig In Filt Mask,003F,,003F,0000,003F,    ,True,False
7,3,Dig In Filt,4,,10,2,4,mS  ,True,False
7,4,Reserved,0,,0,0,0,    ,False,False
7,5,Dig Out Sts,0000,Relay Out 0 ,0007,0000,0000,    ,False,False
7,6,Dig Out Invert,0000,Relay Out 0 ,0007,0000,0000,    ,True,False
7,7,Dig Out Setpoint,0000,Relay Out 0 ,0007,0000,0000,    ,True,False
7,8,Reserved,0,,0,0,0,    ,False,False
7,9,Reserved,0,,0,0,0,    ,False,False
7,10,RO0 Sel,0.00,,159999.15,0.00,0.00,    ,True,False
7,11,RO0 Level Sel,0,,159999,0,0,    ,True,False
7,12,RO0 Level,0.0,,1000000.0,-1000000.0,0.0,    ,True,False
7,13,RO0 Level CmpSts,0000,Less Than   ,000F,0000,0000,    ,False,False
7,14,RO0 On Time,0.0,,600.0,0.0,0.0,Secs,True,False
7,15,RO0 Off Time,0.0,,600.0,0.0,0.0,Secs,True,False
7,16,Reserved,0,,0,0,0,    ,False,False
7,17,Reserved,0,,0,0,0,    ,False,False
7,18,Reserved,0,,0,0,0,    ,False,False
7,19,Reserved,0,,0,0,0,    ,False,False
7,20,TO0 Sel,0.00,,159999.15,0.00,0.00,    ,True,False
7,21,TO0 Level Sel,0,,159999,0,0,    ,True,False
7,22,TO0 Level,0.0,,1000000.0,-1000000.0,0.0,    ,True,False
7,23,TO0 Level CmpSts,0000,Less Than   ,000F,0000,0000,    ,False,False
7,24,TO0 On Time,0.0,,600.0,0.0,0.0,Secs,True,False
7,25,TO0 Off Time,0.0,,600.0,0.0,0.0,Secs,True,False
7,26,Reserved,0,,0,0,0,    ,False,False
7,27,Reserved,0,,0,0,0,    ,False,False
7,28,Reserved,0,,0,0,0,    ,False,False
7,29,Reserved,0,,0,0,0,    ,False,False
7,30,TO1 Sel,0.00,,159999.15,0.00,0.00,    ,True,False
7,31,TO1 Level Sel,0,,159999,0,0,    ,True,False
7,32,TO1 Level,0.0,,1000000.0,-1000000.0,0.0,    ,True,False
7,33,TO1 Level CmpSts,0000,Less Than   ,000F,0000,0000,    ,False,False
7,34,TO1 On Time,0.0,,600.0,0.0,0.0,Secs,True,False
7,35,TO1 Off Time,0.0,,600.0,0.0,0.0,Secs,True,False
7,36,Reserved,0,,0,0,0,    ,False,False
7,37,Reserved,0,,0,0,0,    ,False,False
7,38,Reserved,0,,0,0,0,    ,False,False
7,39,Reserved,0,,0,0,0,    ,False,False
7,40,PTC Cfg,0,Ignore      ,5,0,0,    ,True,False
7,41,PTC Sts,0001,PTC Short   ,0007,0000,0000,    ,False,False
7,42,PTC Raw Value,2.99,,10.00,0.00,0.00,Volt,False,False
7,43,Reserved,0,,0,0,0,    ,False,False
7,44,Reserved,0,,0,0,0,    ,False,False
7,45,Anlg In Type,0001,Analog In 1 ,0003,0000,0000,    ,False,False
7,46,Anlg In Sqrt,0000,Analog In 0 ,0003,0000,0000,    ,True,False
7,47,Anlg In Loss Sts,0007,,0007,0000,0000,    ,False,False
7,48,Reserved,0,,0,0,0,    ,False,False
7,49,Reserved,0,,0,0,0,    ,False,False
7,50,Anlg In0 Value,0.000,,20.000,0.000,0.000,mA  ,False,False
7,51,Anlg In0 Hi,20.000,,20.000,0.000,20.000,mA  ,True,False
7,52,Anlg In0 Lo,0.000,,20.000,0.000,0.000,mA  ,True,False
7,53,Anlg In0 LssActn,0,Ignore      ,8,0,0,    ,True,False
7,54,Anlg In0 Raw Val,0.000,,20.000,0.000,0.000,mA  ,False,False
7,55,Anlg In0 Filt Gn,1.00,,5.00,-5.00,1.00,    ,True,False
7,56,Anlg In0 Filt BW,0.0,,500.0,0.0,0.0,    ,True,False
7,57,Reserved,0,,0,0,0,    ,False,False
7,58,Reserved,0,,0,0,0,    ,False,False
7,59,Reserved,0,,0,0,0,    ,False,False
7,60,Anlg In1 Value,0.000,,10.000,-10.000,0.000,Volt,False,False
7,61,Anlg In1 Hi,10.000,,10.000,-10.000,10.000,Volt,True,False
7,62,Anlg In1 Lo,0.000,,10.000,-10.000,0.000,Volt,True,False
7,63,Anlg In1 LssActn,0,Ignore      ,8,0,0,    ,True,False
7,64,Anlg In1 Raw Val,0.000,,10.000,-10.000,0.000,Volt,False,False
7,65,Anlg In1 Filt Gn,1.00,,5.00,-5.00,1.00,    ,True,False
7,66,Anlg In1 Filt BW,0.0,,500.0,0.0,0.0,    ,True,False
7,67,Reserved,0,,0,0,0,    ,False,False
7,68,Reserved,0,,0,0,0,    ,False,False
7,69,Reserved,0,,0,0,0,    ,False,False
7,70,Anlg Out Type,0000,Analog Out 0,0003,0000,0000,    ,True,False
7,71,Anlg Out Abs,0003,,0003,0000,0003,    ,True,False
7,72,Reserved,0,,0,0,0,    ,False,False
7,73,Reserved,0,,0,0,0,    ,False,False
7,74,Reserved,0,,0,0,0,    ,False,False
7,75,Anlg Out0 Sel,3,,159999,0,3,    ,True,False
7,76,Anlg Out0 Stpt,0.000,,10.000,0.000,0.000,Volt,True,False
7,77,Anlg Out0 Data,0.000,,480.000,-480.000,0.000,Hz  ,False,False
7,78,Anlg Out0 DataHi,60.000,,480.000,-480.000,60.000,Hz  ,True,False
7,79,Anlg Out0 DataLo,0.000,,480.000,-480.000,0.000,Hz  ,True,False
7,80,Anlg Out0 Hi,10.000,,10.000,0.000,10.000,Volt,True,False
7,81,Anlg Out0 Lo,0.000,,10.000,0.000,0.000,Volt,True,False
7,82,Anlg Out0 Val,0.000,,10.000,0.000,0.000,Volt,False,False
7,83,Reserved,0,,0,0,0,    ,False,False
7,84,Reserved,0,,0,0,0,    ,False,False
7,85,Anlg Out1 Sel,7,,159999,0,7,    ,True,False
7,86,Anlg Out1 Stpt,0.000,,10.000,0.000,0.000,Volt,True,False
7,87,Anlg Out1 Data,0.000,,6.800,0.000,0.000,Amps,False,False
7,88,Anlg Out1 DataHi,3.400,,6.800,0.000,3.400,Amps,True,False
7,89,Anlg Out1 DataLo,0.000,,6.800,0.000,0.000,Amps,True,False
7,90,Anlg Out1 Hi,10.000,,10.000,0.000,10.000,Volt,True,False
7,91,Anlg Out1 Lo,0.000,,10.000,0.000,0.000,Volt,True,False
7,92,Anlg Out1 Val,0.000,,10.000,0.000,0.000,Volt,False,False
7,93,Reserved,0,,0,0,0,    ,False,False
7,94,Reserved,0,,0,0,0,    ,False,False
7,95,Reserved,0,,0,0,0,    ,False,False
7,96,Reserved,0,,0,0,0,    ,False,False
7,97,Reserved,0,,0,0,0,    ,False,False
7,98,Reserved,0,,0,0,0,    ,False,False
7,99,PredMaint Sts,0000,Relay Out 0 ,FFFF,0000,0000,    ,False,False
7,100,RO0 Load Type,1,DC Inductive,3,0,1,    ,True,False
7,101,RO0 Load Amps,2.000,,2.000,0.000,2.000,Amps,True,False
7,102,RO0 TotalLife,10000,,2147483647,0,0,Cycl,False,False
7,103,RO0 ElapsedLife,101,,2147483647,0,0,Cycl,False,False
7,104,RO0 RemainLife,9899,,2147483647,-2147483648,0,Cycl,False,False
7,105,RO0 LifeEvntLvl,80.000,,100.000,0.000,80.000,%   ,True,False
7,106,RO0 LifeEvntActn,1,Alarm       ,5,0,1,    ,True,False
13,1,DL From Net 01,0,,159999,0,0,    ,True,False
13,2,DL From Net 02,0,,159999,0,0,    ,True,False
13,3,DL From Net 03,0,,159999,0,0,    ,True,False
13,4,DL From Net 04,0,,159999,0,0,    ,True,False
13,5,DL From Net 05,0,,159999,0,0,    ,True,False
13,6,DL From Net 06,0,,159999,0,0,    ,True,False
13,7,DL From Net 07,0,,159999,0,0,    ,True,False
13,8,DL From Net 08,0,,159999,0,0,    ,True,False
13,9,DL From Net 09,0,,159999,0,0,    ,True,False
13,10,DL From Net 10,0,,159999,0,0,    ,True,False
13,11,DL From Net 11,0,,159999,0,0,    ,True,False
13,12,DL From Net 12,0,,159999,0,0,    ,True,False
13,13,DL From Net 13,0,,159999,0,0,    ,True,False
13,14,DL From Net 14,0,,159999,0,0,    ,True,False
13,15,DL From Net 15,0,,159999,0,0,    ,True,False
13,16,DL From Net 16,0,,159999,0,0,    ,True,False
13,17,DL To Net 01,0,,159999,0,0,    ,True,False
13,18,DL To Net 02,0,,159999,0,0,    ,True,False
13,19,DL To Net 03,0,,159999,0,0,    ,True,False
13,20,DL To Net 04,0,,159999,0,0,    ,True,False
13,21,DL To Net 05,0,,159999,0,0,    ,True,False
13,22,DL To Net 06,0,,159999,0,0,    ,True,False
13,23,DL To Net 07,0,,159999,0,0,    ,True,False
13,24,DL To Net 08,0,,159999,0,0,    ,True,False
13,25,DL To Net 09,0,,159999,0,0,    ,True,False
13,26,DL To Net 10,0,,159999,0,0,    ,True,False
13,27,DL To Net 11,0,,159999,0,0,    ,True,False
13,28,DL To Net 12,0,,159999,0,0,    ,True,False
13,29,DL To Net 13,0,,159999,0,0,    ,True,False
13,30,DL To Net 14,0,,159999,0,0,    ,True,False
13,31,DL To Net 15,0,,159999,0,0,    ,True,False
13,32,DL To Net 16,0,,159999,0,0,    ,True,False
13,33,Port Number,13,,15,0,13,    ,False,False
13,34,DLs From Net Act,0,,16,0,0,    ,False,False
13,35,DLs To Net Act,0,,16,0,0,    ,False,False
13,36,BOOTP,0,Disabled    ,1,0,1,    ,True,True
13,37,Net Addr Src,0,Switches    ,2,0,0,    ,False,False
13,38,IP Addr Cfg 1,192,,255,0,0,    ,True,True
13,39,IP Addr Cfg 2,168,,255,0,0,    ,True,True
13,40,IP Addr Cfg 3,1,,255,0,0,    ,True,True
13,41,IP Addr Cfg 4,10,,255,0,0,    ,True,True
13,42,Subnet Cfg 1,255,,255,0,0,    ,True,True
13,43,Subnet Cfg 2,255,,255,0,0,    ,True,True
13,44,Subnet Cfg 3,255,,255,0,0,    ,True,True
13,45,Subnet Cfg 4,0,,255,0,0,    ,True,True
13,46,Gateway Cfg 1,0,,255,0,0,    ,True,True
13,47,Gateway Cfg 2,0,,255,0,0,    ,True,True
13,48,Gateway Cfg 3,0,,255,0,0,    ,True,True
13,49,Gateway Cfg 4,0,,255,0,0,    ,True,True
13,50,Net Rate Cfg,0,Autodetect  ,4,0,0,    ,True,True
13,51,Net Rate Act,3,100Mbps Full,5,0,0,    ,False,False
13,52,Web Enable,0,Disabled    ,1,0,0,    ,True,False
13,53,Web Features,0001,,0001,0000,0001,    ,True,False
13,54,Comm Flt Action,0,Fault       ,4,0,0,    ,True,False
13,55,Idle Flt Action,0,Fault       ,4,0,0,    ,True,False
13,56,Peer Flt Action,0,Fault       ,4,0,0,    ,True,False
13,57,Msg Flt Action,0,Fault       ,4,0,0,    ,True,False
13,58,Flt Cfg Logic,00000000,Stop        ,000FFFFF,00000000,00000000,    ,True,False
13,59,Flt Cfg Ref,0.000,,220000000.000,-220000000.000,0.000,    ,True,False
13,60,Flt Cfg DL 01,0,,4294967295,0,0,    ,True,False
13,61,Flt Cfg DL 02,0,,4294967295,0,0,    ,True,False
13,62,Flt Cfg DL 03,0,,4294967295,0,0,    ,True,False
13,63,Flt Cfg DL 04,0,,4294967295,0,0,    ,True,False
13,64,Flt Cfg DL 05,0,,4294967295,0,0,    ,True,False
13,65,Flt Cfg DL 06,0,,4294967295,0,0,    ,True,False
13,66,Flt Cfg DL 07,0,,4294967295,0,0,    ,True,False
13,67,Flt Cfg DL 08,0,,4294967295,0,0,    ,True,False
13,68,Flt Cfg DL 09,0,,4294967295,0,0,    ,True,False
13,69,Flt Cfg DL 10,0,,4294967295,0,0,    ,True,False
13,70,Flt Cfg DL 11,0,,4294967295,0,0,    ,True,False
13,71,Flt Cfg DL 12,0,,4294967295,0,0,    ,True,False
13,72,Flt Cfg DL 13,0,,4294967295,0,0,    ,True,False
13,73,Flt Cfg DL 14,0,,4294967295,0,0,    ,True,False
13,74,Flt Cfg DL 15,0,,4294967295,0,0,    ,True,False
13,75,Flt Cfg DL 16,0,,4294967295,0,0,    ,True,False
13,76,DLs Fr Peer Cfg,0,,16,0,0,    ,True,False
13,77,DLs Fr Peer Act,0,,16,0,0,    ,False,False
13,78,Logic Src Cfg,0,,16,0,0,    ,True,False
13,79,Ref Src Cfg,0,,16,0,0,    ,True,False
13,80,Fr Peer Timeout,10.00,,200.00,0.01,10.00,Secs,True,False
13,81,Fr Peer Addr 1,0,,255,0,0,    ,True,False
13,82,Fr Peer Addr 2,0,,255,0,0,    ,True,False
13,83,Fr Peer Addr 3,0,,255,0,0,    ,True,False
13,84,Fr Peer Addr 4,0,,255,0,0,    ,True,False
13,85,Fr Peer Enable,0,Off         ,2,0,0,    ,True,False
13,86,Fr Peer Status,0,Off         ,3,0,0,    ,False,False
13,87,DLs To Peer Cfg,0,,16,0,0,    ,True,False
13,88,DLs To Peer Act,0,,16,0,0,    ,False,False
13,89,To Peer Period,10.00,,10.00,0.01,10.00,Secs,True,False
13,90,To Peer Skip,1,,16,1,1,    ,True,False
13,91,To Peer Enable,0,Off         ,2,0,0,    ,True,False
14,1,DLX Out 01,0,,159999,0,0,    ,True,False
14,2,DLX Out 02,0,,159999,0,0,    ,True,False
14,3,DLX Out 03,0,,159999,0,0,    ,True,False
14,4,DLX Out 04,0,,159999,0,0,    ,True,False
14,5,DLX Out 05,0,,159999,0,0,    ,True,False
14,6,DLX Out 06,0,,159999,0,0,    ,True,False
14,7,DLX Out 07,0,,159999,0,0,    ,True,False
14,8,DLX Out 08,0,,159999,0,0,    ,True,False
14,9,DLX Out 09,0,,159999,0,0,    ,True,False
14,10,DLX Out 10,0,,159999,0,0,    ,True,False
14,11,DLX Out 11,0,,159999,0,0,    ,True,False
14,12,DLX Out 12,0,,159999,0,0,    ,True,False
14,13,DLX Out 13,0,,159999,0,0,    ,True,False
14,14,DLX Out 14,0,,159999,0,0,    ,True,False
14,15,DLX Out 15,0,,159999,0,0,    ,True,False
14,16,DLX Out 16,0,,159999,0,0,    ,True,False
14,17,DLX In 01,0,,159999,0,0,    ,True,False
14,18,DLX In 02,0,,159999,0,0,    ,True,False
14,19,DLX In 03,0,,159999,0,0,    ,True,False
14,20,DLX In 04,0,,159999,0,0,    ,True,False
14,21,DLX In 05,0,,159999,0,0,    ,True,False
14,22,DLX In 06,0,,159999,0,0,    ,True,False
14,23,DLX In 07,0,,159999,0,0,    ,True,False
14,24,DLX In 08,0,,159999,0,0,    ,True,False
14,25,DLX In 09,0,,159999,0,0,    ,True,False
14,26,DLX In 10,0,,159999,0,0,    ,True,False
14,27,DLX In 11,0,,159999,0,0,    ,True,False
14,28,DLX In 12,0,,159999,0,0,    ,True,False
14,29,DLX In 13,0,,159999,0,0,    ,True,False
14,30,DLX In 14,0,,159999,0,0,    ,True,False
14,31,DLX In 15,0,,159999,0,0,    ,True,False
14,32,DLX In 16,0,,159999,0,0,    ,True,False
14,33,DLX DIP 1,0.00,,159999.15,0.00,0.00,    ,True,False
14,34,DLX DIP 2,0.00,,159999.15,0.00,0.00,    ,True,False
14,35,DLX DIP 3,0.00,,159999.15,0.00,0.00,    ,True,False
14,36,DLX DIP 4,0.00,,159999.15,0.00,0.00,    ,True,False
14,37,DLX DIP 5,0.00,,159999.15,0.00,0.00,    ,True,False
14,38,DLX DIP 6,0.00,,159999.15,0.00,0.00,    ,True,False
14,39,DLX DIP 7,0.00,,159999.15,0.00,0.00,    ,True,False
14,40,DLX DIP 8,0.00,,159999.15,0.00,0.00,    ,True,False
14,41,DLX DIP 9,0.00,,159999.15,0.00,0.00,    ,True,False
14,42,DLX DIP 10,0.00,,159999.15,0.00,0.00,    ,True,False
14,43,DLX DIP 11,0.00,,159999.15,0.00,0.00,    ,True,False
14,44,DLX DIP 12,0.00,,159999.15,0.00,0.00,    ,True,False
14,45,DLX DIP 13,0.00,,159999.15,0.00,0.00,    ,True,False
14,46,DLX DIP 14,0.00,,159999.15,0.00,0.00,    ,True,False
14,47,DLX DIP 15,0.00,,159999.15,0.00,0.00,    ,True,False
14,48,DLX DIP 16,0.00,,159999.15,0.00,0.00,    ,True,False
14,49,DLX DigIn Sts,0000,DLX DIPVal1 ,FFFF,0000,0000,    ,False,False
14,50,DLX DigOut Sts,00000000,DLX CmdSts1 ,0000FFFF,00000000,00000000,    ,False,False
14,51,DLX DigOut Sts2,00000000,DLX DOPSts1 ,0000FFFF,00000000,00000000,    ,False,False
14,52,DLX Prog Cond,0,Fault       ,3,0,0,    ,True,False
14,53,DLX Operation,5,LogicDisabld,6,0,5,    ,True,False
14,54,DLX Real SP1,0.00,,220000000.00,-220000000.00,0.00,    ,True,False
14,55,DLX Real SP2,0.00,,220000000.00,-220000000.00,0.00,    ,True,False
14,56,DLX Real SP3,0.00,,220000000.00,-220000000.00,0.00,    ,True,False
14,57,DLX Real SP4,0.00,,220000000.00,-220000000.00,0.00,    ,True,False
14,58,DLX Real SP5,0.00,,220000000.00,-220000000.00,0.00,    ,True,False
14,59,DLX Real SP6,0.00,,220000000.00,-220000000.00,0.00,    ,True,False
14,60,DLX Real SP7,0.00,,220000000.00,-220000000.00,0.00,    ,True,False
14,61,DLX Real SP8,0.00,,220000000.00,-220000000.00,0.00,    ,True,False
14,62,DLX Real SP9,0.00,,220000000.00,-220000000.00,0.00,    ,True,False
14,63,DLX Real SP10,0.00,,220000000.00,-220000000.00,0.00,    ,True,False
14,64,DLX Real SP11,0.00,,220000000.00,-220000000.00,0.00,    ,True,False
14,65,DLX Real SP12,0.00,,220000000.00,-220000000.00,0.00,    ,True,False
14,66,DLX Real SP13,0.00,,220000000.00,-220000000.00,0.00,    ,True,False
14,67,DLX Real SP14,0.00,,220000000.00,-220000000.00,0.00,    ,True,False
14,68,DLX Real SP15,0.00,,220000000.00,-220000000.00,0.00,    ,True,False
14,69,DLX Real SP16,0.00,,220000000.00,-220000000.00,0.00,    ,True,False
14,70,DLX DINT SP1,0,,2147483647,-2147483648,0,    ,True,False
14,71,DLX DINT SP2,0,,2147483647,-2147483648,0,    ,True,False
14,72,DLX DINT SP3,0,,2147483647,-2147483648,0,    ,True,False
14,73,DLX DINT SP4,0,,2147483647,-2147483648,0,    ,True,False
14,74,DLX DINT SP5,0,,2147483647,-2147483648,0,    ,True,False
14,75,DLX DINT SP6,0,,2147483647,-2147483648,0,    ,True,False
14,76,DLX DINT SP7,0,,2147483647,-2147483648,0,    ,True,False
14,77,DLX DINT SP8,0,,2147483647,-2147483648,0,    ,True,False
14,78,DLX Bool SP1,00000000,Bit 0       ,FFFFFFFF,00000000,00000000,    ,True,False
14,79,DLX Bool SP2,00000000,Bit 0       ,FFFFFFFF,00000000,00000000,    ,True,False
14,80,DLX Bool SP3,00000000,Bit 0       ,FFFFFFFF,00000000,00000000,    ,True,False
14,81,DLX Bool SP4,00000000,Bit 0       ,FFFFFFFF,00000000,00000000,    ,True,False
14,82,DLX Real In SP1,0.00,,220000000.00,-220000000.00,0.00,    ,True,False
14,83,DLX Real In SP2,0.00,,220000000.00,-220000000.00,0.00,    ,True,False
14,84,DLX Real In SP3,0.00,,220000000.00,-220000000.00,0.00,    ,True,False
14,85,DLX Real In SP4,0.00,,220000000.00,-220000000.00,0.00,    ,True,False
14,86,DLX Real In SP5,0.00,,220000000.00,-220000000.00,0.00,    ,True,False
14,87,DLX Real In SP6,0.00,,220000000.00,-220000000.00,0.00,    ,True,False
14,88,DLX Real In SP7,0.00,,220000000.00,-220000000.00,0.00,    ,True,False
14,89,DLX Real In SP8,0.00,,220000000.00,-220000000.00,0.00,    ,True,False
14,90,DLX Real Out SP1,0.00,,220000000.00,-220000000.00,0.00,    ,True,False
14,91,DLX Real Out SP2,0.00,,220000000.00,-220000000.00,0.00,    ,True,False
14,92,DLX Real Out SP3,0.00,,220000000.00,-220000000.00,0.00,    ,True,False
14,93,DLX Real Out SP4,0.00,,220000000.00,-220000000.00,0.00,    ,True,False
14,94,DLX Real Out SP5,0.00,,220000000.00,-220000000.00,0.00,    ,True,False
14,95,DLX Real Out SP6,0.00,,220000000.00,-220000000.00,0.00,    ,True,False
14,96,DLX Real Out SP7,0.00,,220000000.00,-220000000.00,0.00,    ,True,False
14,97,DLX Real Out SP8,0.00,,220000000.00,-220000000.00,0.00,    ,True,False
14,98,DLX DINT In SP1,0,,2147483647,-2147483648,0,    ,True,False
14,99,DLX DINT In SP2,0,,2147483647,-2147483648,0,    ,True,False
14,100,DLX DINT In SP3,0,,2147483647,-2147483648,0,    ,True,False
14,101,DLX DINT In SP4,0,,2147483647,-2147483648,0,    ,True,False
14,102,DLX DINT Out SP1,0,,2147483647,-2147483648,0,    ,True,False
14,103,DLX DINT Out SP2,0,,2147483647,-2147483648,0,    ,True,False
14,104,DLX DINT Out SP3,0,,2147483647,-2147483648,0,    ,True,False
14,105,DLX DINT Out SP4,0,,2147483647,-2147483648,0,    ,True,False
0,1,MCB Pwrup Time,31013500.00,,220000000.00,0.00,0.00,Secs,False,False
0,2,PBLT Pwrup Time,31013500.00,,220000000.00,0.00,0.00,Secs,False,False
0,3,PBLT GatesOnTime,101835.00,,220000000.00,0.00,0.00,Secs,False,False
0,4,PBLT Mtr MW Hrs,0.0,,220000000.0,0.0,0.0,    ,False,False
0,5,PBLT Rgn MW Hrs,0.0,,220000000.0,0.0,0.0,    ,False,False
0,6,DAC Update Sel,0000,Reserved    ,01FF,0000,0000,    ,True,False
0,7,Spd Ref Command,1,Ref A Auto  ,32,0,0,    ,False,False
0,8,Theta Adjust 1,0.0,,1023.0,0.0,0.0,    ,True,False
0,9,Theta Adjust 2,0.0,,1.0,0.0,0.0,    ,True,False
